qasm_path,runtime,fidelity
feniqs_optimizer/data/paper_data/ae/ae_ucx_72.qasm,190.43727493286133,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_176.qasm,1.3490164279937744,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_176.qasm,1.3617804050445557,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_5.qasm,0.012054920196533203,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_5.qasm,0.015335798263549805,1.0
feniqs_optimizer/data/paper_data/su2random/su2random_ucx_12.qasm,0.4057927131652832,1.0
feniqs_optimizer/data/paper_data/su2random/su2random_ucx_12.qasm,0.39706969261169434,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_10.qasm,0.04297018051147461,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_10.qasm,0.04285478591918945,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_28.qasm,4.227621793746948,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_28.qasm,4.241434812545776,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_16.qasm,0.19898104667663574,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_16.qasm,0.19775891304016113,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_60.qasm,0.7138996124267578,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_60.qasm,0.7459471225738525,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_704.qasm,1.1307587623596191,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_704.qasm,1.1136794090270996,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_6.qasm,0.020735502243041992,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_6.qasm,0.02143120765686035,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_192.qasm,0.3024733066558838,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_192.qasm,0.30141758918762207,1.0
feniqs_optimizer/data/paper_data/qnn/qnn_ucx_24.qasm,3.282935380935669,1.0
feniqs_optimizer/data/paper_data/qnn/qnn_ucx_24.qasm,3.260524034500122,1.0
feniqs_optimizer/data/paper_data/random/random_ucx_10.qasm,0.07727837562561035,1.0
feniqs_optimizer/data/paper_data/random/random_ucx_10.qasm,0.08031845092773438,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_32.qasm,1.3736393451690674,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_32.qasm,1.3452601432800293,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_88.qasm,0.143632173538208,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_88.qasm,0.14194750785827637,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_4.qasm,0.013215065002441406,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_4.qasm,0.010511398315429688,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_18.qasm,0.06587982177734375,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_18.qasm,0.06579780578613281,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_208.qasm,0.2920043468475342,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_208.qasm,0.28240251541137695,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_14.qasm,0.04568910598754883,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_14.qasm,0.03787708282470703,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_7.qasm,0.026160478591918945,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_7.qasm,0.0243375301361084,1.0
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_6.qasm,0.0982978343963623,1.0
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_6.qasm,0.0742044448852539,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_224.qasm,69.8671362400055,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_224.qasm,69.98751926422119,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_192.qasm,1.9517369270324707,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_192.qasm,1.915642261505127,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_5.qasm,0.019811630249023438,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_5.qasm,0.017393112182617188,1.0
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_14.qasm,0.561835527420044,1.0
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_14.qasm,0.5434110164642334,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_12.qasm,0.0495145320892334,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_12.qasm,0.04950904846191406,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_14.qasm,0.03125190734863281,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_14.qasm,0.03076624870300293,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_80.qasm,9.871991634368896,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_80.qasm,9.726566076278687,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_176.qasm,1.6677415370941162,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_176.qasm,1.650132656097412,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_44.qasm,4.319316864013672,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_44.qasm,4.265922546386719,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_8.qasm,0.01867842674255371,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_8.qasm,0.018411636352539062,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_13.qasm,0.17801976203918457,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_13.qasm,0.18424701690673828,1.0
